ccode,country,cmark,year,war,priorwar,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,mountains,elevdiff,oil,noncontig,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,newstate,polity2l,instability,anocl,dem,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
2,USA,1,1945,0,0,0,0,,,,,,,11.856296,10,7.6259999,3,7.6259999,8.9393187,11.856296,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.4936721,0,0,6.7971797,11.979191,3.2115722,1,7.68712,0,0,,,0,0,0,0,
2,USA,0,1946,0,0,0,0,,,,,,,11.863132,10,7.6539998,3,7.6259999,8.9393187,11.856296,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,6.7971797,11.979191,3.2148678,1,10,0,0,,,0,0,0,0,
2,USA,0,1947,0,0,0,0,,,,,,,11.868591,10,8.0249996,3,7.6539998,8.9429836,11.863132,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695007,0,0,7.6539998,11.863132,3.2148678,1,10,0,0,,,0,0,0,0,
2,USA,0,1948,0,0,0,0,,,,,,,11.886735,10,8.2700005,3,8.0249996,8.9903173,11.868591,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,8.0249996,11.868591,3.2148678,1,10,0,0,,,0,0,0,0,
2,USA,0,1949,0,0,0,0,,,,,,,11.90488,10,8.04,3,8.2700005,9.0203896,11.886735,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,8.2700005,11.886735,3.2148678,1,10,0,0,,,0,0,0,0,
2,USA,0,1950,0,0,0,0,,,,,,,11.933431,10,8.7720003,0,8.04,8.9921846,11.90488,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,8.04,11.90488,3.2148678,1,10,0,0,,,0,0,0,0,
2,USA,0,1951,0,0,0,0,,,,,,,11.95118,10,9.1090002,0,8.7720003,9.07932,11.933431,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695013,0,0,8.7720003,11.933431,3.2148678,1,10,0,0,,,0,0,0,0,
2,USA,0,1952,0,0,0,0,,,,,,,11.968621,10,9.0740004,0,9.1090002,9.1170177,11.95118,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695013,0,0,9.1090002,11.95118,3.2148678,1,10,0,0,,,0,0,0,0,
2,USA,0,1953,0,0,0,0,,,,,,,11.985893,10,9.3000002,0,9.0740004,9.1131687,11.968621,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,9.0740004,11.968621,3.2148678,1,10,0,0,,,0,0,0,0,
2,USA,0,1954,0,0,0,0,,,,,,,12.002744,10,9.0889997,0,9.3000002,9.1377697,11.985893,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,9.3000002,11.985893,3.2148678,1,10,0,0,,,0,0,0,0,
2,USA,0,1955,0,0,0,0,,,,,,,12.019316,10,9.7229996,0,9.0889997,9.1148205,12.002744,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,9.0889997,12.002744,3.2148678,1,10,0,0,,,0,0,0,0,
2,USA,0,1956,0,0,0,0,,,,,,,12.036956,10,9.7119999,0,9.7229996,9.1822491,12.019316,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,9.7229996,12.019316,3.2148678,1,10,0,0,,,0,0,0,0,
2,USA,0,1957,0,0,0,0,,,,,,,12.05429,10,9.6429996,0,9.7119999,9.1811171,12.036956,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695013,0,0,9.7119999,12.036956,3.2148678,1,10,0,0,,,0,0,0,0,
2,USA,0,1958,0,0,0,0,,,,,,,12.071209,10,9.3699999,0,9.6429996,9.1739874,12.05429,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695007,0,0,9.6429996,12.05429,3.2148678,1,10,0,0,,,0,0,0,0,
2,USA,0,1959,0,0,0,0,,,,,,,12.087965,10,9.8389997,0,9.3699999,9.1452684,12.071209,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,9.3699999,12.071209,3.2148678,1,10,0,0,,,0,0,0,0,
2,USA,0,1960,0,0,0,0,,,,,,,12.104445,10,9.8950005,0,9.8389997,9.194109,12.087965,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,9.8389997,12.087965,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1961,0,0,0,0,,,,,,,12.120989,10,9.9460001,0,9.8950005,9.1997852,12.104445,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,9.8950005,12.104445,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1962,0,0,0,0,,,,,,,12.136385,10,10.358,0,9.9460001,9.2049255,12.120989,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,9.9460001,12.120989,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1963,0,0,0,0,,,,,,,12.150792,10,10.642,0,10.358,9.2455149,12.136385,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,10.358,12.136385,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1964,0,0,0,0,,,,,,,12.164672,10,11.072,0,10.642,9.2725639,12.150792,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695007,0,0,10.642,12.150792,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1965,0,0,0,0,,,,,,,12.177205,10,11.649,0,11.072,9.3121748,12.164672,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695007,0,0,11.072,12.164672,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1966,0,0,0,0,,,,,,,12.188744,10,12.164,0,11.649,9.3629761,12.177205,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695013,0,0,11.649001,12.177205,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1967,0,0,0,0,,,,,,,12.199637,10,12.318,0,12.164,9.4062357,12.188744,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,12.164,12.188744,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1968,0,0,0,0,,,,,,,12.209597,10,12.723,0,12.318,9.4188166,12.199637,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695013,0,0,12.318,12.199637,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1969,0,0,0,0,,,,,,,12.219359,10,12.975,0,12.723,9.4511671,12.209597,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695007,0,0,12.722999,12.209597,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1970,0,0,0,0,,,,,,,12.231019,10,12.963,0,12.975,9.4707794,12.219359,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695007,0,0,12.975,12.219359,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1971,0,0,0,0,,,,,,,12.243662,10,13.233,0,12.963,9.4698544,12.231019,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,12.962999,12.231019,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1972,0,0,0,0,,,,,,,12.254368,10,13.747,0,13.233,9.490469,12.243662,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695013,0,0,13.233,12.243662,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1973,0,0,0,0,,,,,,,12.263912,10,14.379,0,13.747,9.5285759,12.254368,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695007,0,0,13.747,12.254368,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1974,0,0,0,0,,,,,,,12.273048,10,14.078,0,14.379,9.5735245,12.263912,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,14.379,12.263912,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1975,0,0,0,0,,,,,,,12.282908,10,13.682,0,14.078,9.5523682,12.273048,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,14.078,12.273048,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1976,0,0,0,0,,,,,,,12.292411,10,14.271,0,13.682,9.5238361,12.282908,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,13.681999,12.282908,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1977,0,0,0,0,,,,,,,12.302468,10,14.832,0,14.271,9.5659847,12.292411,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,14.271001,12.292411,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1978,0,0,0,0,,,,,,,12.313065,10,15.44,0,14.832,9.6045427,12.302468,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,14.832,12.302468,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1979,0,0,0,0,,,,,,,12.3241,10,15.637,0,15.44,9.6447172,12.313065,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,15.44,12.313065,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1980,0,0,0,0,,,,,,,12.336035,10,15.295,0,15.637,9.6573954,12.3241,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,15.637001,12.3241,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1981,0,0,0,0,,,,,,,12.346435,10,15.502,0,15.295,9.6352816,12.336035,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,15.295,12.336035,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1982,0,0,0,0,,,,,,,12.356731,10,14.897,0,15.502,9.6487246,12.346435,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695007,0,0,15.502,12.346435,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1983,0,0,0,0,,,,,,,12.366485,10,15.29,0,14.897,9.6089153,12.356731,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,14.897,12.356731,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1984,0,0,0,0,,,,,,,12.375819,10,16.254999,0,15.29,9.6349545,12.366485,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695013,0,0,15.29,12.366485,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1985,0,0,0,0,,,,,,,12.385386,10,16.57,0,16.254999,9.6961555,12.375819,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,16.254999,12.375819,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1986,0,0,0,0,,,,,,,12.395143,10,16.848,0,16.57,9.7153492,12.385386,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695007,0,0,16.57,12.385386,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1987,0,0,0,0,,,,,,,12.404686,10,17.186001,0,16.848,9.731987,12.395143,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695007,0,0,16.848,12.395143,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1988,0,0,0,0,,,,,,,12.414334,10,17.709999,0,17.186001,9.7518501,12.404686,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695013,0,0,17.186001,12.404686,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1989,0,0,0,0,,,,,,,12.422115,10,18.094999,0,17.709999,9.7818851,12.414334,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695013,0,0,17.709999,12.414334,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1990,0,0,0,0,,,,,,,12.430703,10,18.054001,0,18.094999,9.8033905,12.422115,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695013,0,0,18.094999,12.422115,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1991,0,0,0,0,,,,,,,12.439911,10,17.594,0,18.054001,9.8011227,12.430703,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,18.054001,12.430703,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1992,0,0,0,0,,,,,,,12.449018,10,17.945,0,17.594,9.7753134,12.439911,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,17.594,12.439911,3.2148678,1,10,0,0,0,0,0,0,0,0,0
2,USA,0,1993,0,0,0,0,,,,,,,12.459757,10,18.202553,2,17.945,9.7950668,12.449018,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,17.945,12.449018,3.2148678,1,10,0,0,0,0,,,0,0,0
2,USA,0,1994,0,0,0,0,,,,,,,12.46956,10,18.703333,2,18.202999,9.8093176,12.459757,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695007,0,0,18.202553,12.459757,3.2148678,1,10,0,0,0,0,,,,0,0
2,USA,0,1995,0,0,0,0,,,,,,,12.479,10,18.956709,2,18.702999,9.8364573,12.46956,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.35695013,0,0,18.703333,12.46956,3.2148678,1,10,0,0,0,0,,,,0,0
2,USA,0,1996,0,0,0,0,,,,,,,12.48816,10,19.386257,2,18.957001,9.8499136,12.479,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,18.956709,12.479,3.2148678,1,10,0,0,0,0,,,,0,0
2,USA,0,1997,0,0,0,0,,,,,,,12.497383,10,19.994987,2,19.386,9.8723202,12.48816,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,19.386257,12.48816,3.2148678,1,10,0,0,0,0,,,,0,0
2,USA,0,1998,0,0,0,0,,,,,,,12.506285,10,20.613255,2,19.995001,9.9032373,12.497383,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,19.994987,12.497383,3.2148678,1,10,0,0,0,0,,,,0,0
2,USA,0,1999,0,0,0,0,,,,,,,,10,21.099253,2,20.613001,9.9336891,12.506285,western democracies and japan,1,0,0,0,0,0,1,0,23.900002,3.2148678,6280,0,1,0.49095702,0.69099998,0.125,3,0.59599996,56,28,1.9,0,10,0,0,1,0.3569501,0,0,20.613255,12.506285,3.2148678,1,,0,0,0,0,,,,0,0
20,CANADA,1,1945,0,0,0,0,,,,,,,9.4249678,10,5.1880002,3,5.1880002,8.5541039,9.4249678,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,5.1880002,9.4249678,2.7972813,0,10,0,0,,,0,0,0,0,
20,CANADA,0,1946,0,0,0,0,,,,,,,9.4431963,10,5.3600001,3,5.1880002,8.5541039,9.4249678,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,5.1880002,9.4249678,2.7972813,0,10,0,0,,,0,0,0,0,
20,CANADA,0,1947,0,0,0,0,,,,,,,9.4640522,10,5.5320001,3,5.3600001,8.5867195,9.4431963,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,5.3600001,9.4431963,2.7972813,0,10,0,0,,,0,0,0,0,
20,CANADA,0,1948,0,0,0,0,,,,,,,9.4854689,10,5.73,3,5.5320001,8.6183043,9.4640522,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,5.5320001,9.4640522,2.7972813,0,10,0,0,,,0,0,0,0,
20,CANADA,0,1949,0,0,0,0,,,,,,,9.5085917,10,5.7449999,3,5.73,8.653471,9.4854689,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,5.73,9.4854689,2.7972813,0,10,0,0,,,0,0,0,0,
20,CANADA,0,1950,0,0,0,0,,,,,,,9.5278482,10,6.3800001,0,5.7449999,8.656085,9.5085917,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,5.7449999,9.5085917,2.7972813,0,10,0,0,,,0,0,0,0,
20,CANADA,0,1951,0,0,0,0,,,,,,,9.5566216,10,6.5110002,0,6.3800001,8.7609234,9.5278482,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,6.3800001,9.5278482,2.7972813,0,10,0,0,,,0,0,0,0,
20,CANADA,0,1952,0,0,0,0,,,,,,,9.5844526,10,6.7789998,0,6.5110002,8.7812481,9.5566216,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,6.5110002,9.5566216,2.7972813,0,10,0,0,,,0,0,0,0,
20,CANADA,0,1953,0,0,0,0,,,,,,,9.6115971,10,6.901,0,6.7789998,8.8215847,9.5844526,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,6.7789998,9.5844526,2.7972813,0,10,0,0,,,0,0,0,0,
20,CANADA,0,1954,0,0,0,0,,,,,,,9.6379585,10,6.579,0,6.901,8.8394213,9.6115971,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,6.901,9.6115971,2.7972813,0,10,0,0,,,0,0,0,0,
20,CANADA,0,1955,0,0,0,0,,,,,,,9.6636429,10,6.9780002,0,6.579,8.7916384,9.6379585,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,6.579,9.6379585,2.7972813,0,10,0,0,,,0,0,0,0,
20,CANADA,0,1956,0,0,0,0,,,,,,,9.6909132,10,7.4349999,0,6.9780002,8.8505173,9.6636429,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,6.9780002,9.6636429,2.7972813,0,10,0,0,,,0,0,0,0,
20,CANADA,0,1957,0,0,0,0,,,,,,,9.7174587,10,7.3410001,0,7.4349999,8.9139538,9.6909132,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,7.4349999,9.6909132,2.7972813,0,10,0,0,,,0,0,0,0,
20,CANADA,0,1958,0,0,0,0,,,,,,,9.7433186,10,7.1939998,0,7.3410001,8.9012308,9.7174587,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,7.3410001,9.7174587,2.7972813,0,10,0,0,,,0,0,0,0,
20,CANADA,0,1959,0,0,0,0,,,,,,,9.768527,10,7.3039999,0,7.1939998,8.8810024,9.7433186,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,7.1939998,9.7433186,2.7972813,0,10,0,0,,,0,0,0,0,
20,CANADA,0,1960,0,0,0,0,,,,,,,9.7931147,10,7.2579999,0,7.3039999,8.8961773,9.768527,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,7.3039999,9.768527,2.7972813,0,10,0,0,0,0,0,0,0,0,0
20,CANADA,0,1961,0,0,0,0,,,,,,,9.8130159,10,7.2610002,0,7.2579999,8.8898592,9.7931147,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,7.2579999,9.7931147,2.7972813,0,10,0,0,0,0,0,0,0,0,0
20,CANADA,0,1962,0,0,0,0,,,,,,,9.8316689,10,7.605,0,7.2610002,8.8902731,9.8130159,western democracies and japan,1,0,0,0,0,0,1,0,15.399999,2.7972813,5950,0,0,0.59634006,0.58999997,0.23,3,0.63119996,42,40,0.89999998,0,10,0,0,1,0.75499403,0,0,7.2610002,9.8130159,2.7972813,0,10,0,0,0,0,0,0,0,0,0
